Id,Url,Region,Region_url,Price,Year,Manufacturer,Model,Condition,Cylinders,Fuel,Odometer,Title_Status,Transmission,Vin,Drive,Size,Type,Paint_Color,Image_url,Description,State,Latitude,Longitude
7045880200,https://tucson.craigslist.org/ctd/d/tucson-2014-ford-150-4wd-supercrew-145/7045880200.html,tucson,https://tucson.craigslist.org,14900,2014,ford,f-150,excellent,8 cylinders,gas,189411,clean,automatic,,4wd,full-size,pickup,white,https://images.craigslist.org/00T0T_2gCGmc5nNvE_600x450.jpg,"2014 *** Ford F-150_ F150_ f150_ FÂ 150_ 4WD SuperCrew 145 XLT Pickup ***    Drive it home today. Text us now (520) 990-9622Call â (520) 770â0001  ARIZONA CARS AND TRUCKS LLC 2525 N ORACLE RD, TUCSON, AZ 85705Copy & Paste the URL belowto view more information!http://www.arizonacarsandtrucks.net    			Year : 2014				Make : Ford				Model : F-150				Trim : 4WD SuperCrew 145 XLT				   Mileage : 189,411 miles				Transmission : Automatic				Exterior Color : White					Series : 4WD SuperCrew 145 XLT Pickup				Drivetrain : 4WD				Condition : Excellent					Stock ID : 123C				Engine : 5.0L 360.0hp	       Optional Equipment of this Ford F-150_ F150_ f150_ FÂ 150_ 4WD SuperCrew 145 XLTCall US AT (520) 770â0001 to get the full list of optional equipment on this vehicle.    Call  (520) 770â0001 for quick answers to your questions about this Ford F-150 4WD SuperCrew 145 XLT.   â­ Great Bank Financing Options Available â­â Bad Credit? â No Credit? â First Time Buyer? â We Work WIth Dozens Of Lenders To Get You Approved Fast Regardless Of Your Credit Situation. ð Ready To Get Behind The Wheel Of This Great Car ð ð Go to : arizonacarsandtrucks.net/finance100% APPROVAL with OACWe Guarantee It! No matter your financial situation, you will drive off the lot in a new car, today.â Bad Creditâ No Credit â Repossessionâ Bankruptcyâ Foreclosureâ SSIâ Disabilityâ Government AssistanceYOU'RE APPROVED!ð ARIZONA CARS AND TRUCKS ð â Huge Selection Of Quality Pre-Owned Cars â Leave The Lot With Confidence Ask About Our Competitive Extended Warranties â Trade-In Your Car Today For A Great Discount  â We Buy Cars Cash  ð Stop By Today And See Why Your Dealership Is Always The People's Choiceð¥ Check Out More Of Our Great Cars On Craigslist Just Copy And Paste This Link Into Your Browser ð¥ https://tucson.craigslist.org/search/ctd?query=arizonacarsandtrucks.net  ***** Ford F-150 4WD SuperCrew 145 XLT Pickup *****     Disclaimer :  PRICE IS A CASH PRICE, FINANCING AVAILABLE PRICE MIGHT VARIES  ARIZONA CARS AND TRUCKS LLC. IS NOT RESPONSIBLE FOR ANY MISPRINT     Drive it home today. Text us now (520) 990-9622Call â (520) 770â0001  ARIZONA CARS AND TRUCKS LLC 2525 N ORACLE RD, TUCSON, AZ 85705Copy & Paste the URL belowto view more information!http://www.arizonacarsandtrucks.net   2014 14 *Ford* *F-150 F150 f150 *F 150** *Cheap 4WD SuperCrew 145 XLT* 		*Like New 2014 4WD SuperCrew 145 XLT Pickup* *5.0L 360.0hp* 		*Must See 2014 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT Flex Fuel - 		2014 Ford F-150 F150 f150 *F 150*  f-150 F-150 4WD SuperCrew 145 XLT Flex Fuel Pickup Cheap -  		2014 Ford F-150 F150 f150 *F 150* (4WD SuperCrew 145 XLT) Carfax Flex Fuel 5.0L 360.0hp -  		2014 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT Pickup 5.0L 360.0hp Flex Fuel  -  		Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT Pickup   		*SCHEDULE YOUR TEST DRIVE 2014 Ford F-150 F150 f150 *F 150*  5.0L 360.0hp 4WD SuperCrew 145 XLT Flex Fuel Pickup*   		*Ford* *F-150 F150 f150 *F 150** 2014 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT Flex Fuel Pickup   		*2014 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT  		*ARIZONA CARS AND TRUCKS LLC* *Call us today at (520) 770â0001.* 		2015 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT 5.0L 360.0hp - 		Have you seen this 2016 Ford F-150 F150 f150 *F 150* 4WD SuperCrew 145 XLT Pickup ?  		Must See 2017 Ford F-150 F150 f150 *F 150*  F150 f150 F150 4WD SuperCrew 145 XLT Flex Fuel Pickup  		*For Sale F-150 F150 f150 *F 150** *F-150 F150 f150 *F 150** *Carfax 4WD SuperCrew 145 XLT Flex Fuel Pickup  		Come test drive this amazing *Ford* *F-150 F150 f150 *F 150** *(4WD SUPERCREW 145 XLT)* *Flex Fuel* Pickup 4WD SuperCrew 145 XLT Pickup Flex Fuel Pickup Flex Fuel* 		*(Ford)* *(F-150 F150 f150 *F 150*)* *4WD SuperCrew 145 XLT* *5.0L 360.0hp* *(FLEX FUEL)* *Bad Credit* 		*Flex Fuel* *Pickup*  *Super Vehicle Flex Fuel Call this number (520) 770â0001* *5.0L 360.0hp* *ARIZONA CARS AND TRUCKS LLC* * Good Credit* 		2014 2013 2012 2011  		*This vehicle is a used Ford F-150 F150 f150 *F 150** *No Credit* 		*It is like New 4WD SuperCrew 145 XLT* *5.0L 360.0hp Flex Fuel*  		*Flex Fuel* 2010 2009 2008 2007 2006 2005",az,32.253,-110.979
7038227788,https://columbia.craigslist.org/ctd/d/matthews-2014-toyota-tacoma-crew-cab/7038227788.html,columbia,https://columbia.craigslist.org,17500,2014,toyota,tacoma,excellent,6 cylinders,gas,99000,clean,automatic,,rwd,full-size,truck,grey,https://images.craigslist.org/00x0x_liAxOttG2oI_600x450.jpg,For sale very nice pickup 2014 Toyota Tacoma Crew Cab PreRunner with original 99000 miles. 4.0L V-6 engine. 2X4. Excellent shape inside and out. Clean non smoked interior. Everything on power. . Rear camera .Smooth and solid drive. This vehicle got a REBUILT title due to a minor rear damage (have pics). Passed NC inspection. Asking $17500 obo If interested please call 704-733-8413 More info on www.nextlevelautosales.com,sc,35.0891,-80.6725
7037908055,https://lansing.craigslist.org/ctd/d/flint-2016-jeep-grand-cherokee-4wd-4dr/7037908055.html,lansing,https://lansing.craigslist.org,29500,2016,jeep,grand cherokee,good,6 cylinders,gas,47000,clean,automatic,1C4RJFCG7GC423473,4wd,full-size,SUV,black,https://images.craigslist.org/00q0q_ayf3vrsRlSP_600x450.jpg,"2016 Jeep Grand Cherokee 4WD 4dr High Altitude - $29,500  2016 - Jeep - Grand Cherokee - 4WD 4dr High Altitude with 47,000 miles.  Stock #: 19-6013 VIN:  1C4RJFCG7GC423473 2016 Jeep Grand Cherokee Overland WITH THE HIGH ALTITUDE PACKAGE. RARE CAR TO HAVE THE FACTORY DUAL HEADREST DVD PLAYERS FROM THE FACTORY. DOES HAVE THE PANORAMIC MOON ROOF, HEATED AND COOLED SEATS, ADJUSTABLE SUSPENSION, ALL WHEEL DRIVE 3.6L V6 DOHC 24V Engine. Air Conditioning. Automatic Lights. Multi-Adjustable Power Seats. Electrochromic Interior Rearview Mirror. Fog Lights. Front Power Lumbar Support. Leather Steering Wheel. Power Windows.. Rain Sensing Wipers. Rear Spoiler. Separate Driver/Passenger Climate Controls. Voice Activated Phone. Bluetooth Audio.ÃâÃÂ  Cruise Control. Power Door Locks. Air Suspension. Multi Terrain Settings. Drives And Rides Perfect. If Have Questions Or Concerns Please Call (810)-893-0573.  See at   JMB Auto Sports 3100 N Genesee Rd Flint, MI 48506 Call us at 810-577-4484 to set up a Test Drive or for more information.Â  You can also view more pictures on our website at www.jmbautosports.comTags: Truck, SUV, CAR, Chevrolet, GMC, SIlverado, Sierra, Dodge, Ram, Jeep, Diesel, Duramax, Cummins, Diesel,1500, 2500HD, 3500HD, Wrangler, Grand Cherokee, Cherokee, Ford, F150, F250, F350, F450, Raptor, Powerstorke, Buick, Enclave, Acadia, Sahara, Rubicon, Summit, Overland, Laredo, Laramie, Longhorn, LTZ, SLT, SLE, LT, Toyota, 4Runner, Honda, Pilot, Outdoorsman, Crew Cab, Quad Cab, Chrysler, 300, BMW 3 series, Xdrive, 2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007BatchID: IOYT6VI5QMID: 13104098",mi,43.0506,-83.6151
7049237581,https://spacecoast.craigslist.org/ctd/d/orlando-2015-chevrolet-silverado-1500/7049237581.html,space coast,https://spacecoast.craigslist.org,1,2015,chevrolet,silverado 1500,excellent,10 cylinders,gas,64298,clean,other,3GCPCSECXFG325893,4wd,full-size,truck,white,https://images.craigslist.org/01212_jEnIBMHECfZ_600x450.jpg,"CREDIT AMNESTY!Â  PAYMENTS AS LOW AS $99 A MONTH!! SE HABLA ESPANOL !!OPEN SUNDAY!!Â ASK ABOUT 90 DAYS TILL FIRST PAYMENT!ALL TRADES ACCEPTED!!www(.)WORLDAUTOSINC(.)com - CALL MARK (407) 770-7123CALL US DIRECTLY AT (407) 412-6944Â WORLDAUTO786 @ yahoo(.)com6231 SOUTH ORANGE BLOSSOM TRAIL, ORLANDO, FL 32809Â RIGHT BY THE FLORIDA MALL!!! DRIVE IT HOME TODAY! CALL OR TEXT TO MAKE AN APPOINTMENT AND CONFIRM AVAILABILITY! CALL OR TEXT MARK (407) 770-7123, SI HABLA ESPANOL (407) 770-7123 ASK FOR MARK OR JAMES!! OR VISIT WWW(.)WORLDAUTOSINC(.)COM Stop by Our Dealership Today To See This One In Person!! Our Friendly Staff Can Assist You With Any Questions or Concerns You May Have On Any Of Our Quality Vehicles.  We have over 35 Lenders available to help with your needs! Over 25 Sub-Prime banks to help with our Second Chance customers! Prime Lenders available to ALL! Credit Unions also available to our Top Tier customers! Our Experienced Staff are Ready to Assist You With All Your FINANCING Needs.  Down Payments Start As Low As $0 (Ask about our ZERO $ DOWN Program)  Ask about the $500 CASH BACK program with ZERO DOWN. CALL NOW for more information  We Pay TOP DOLLAR for your TRADE-IN and accept all makes and models  First payment in 45 DAYS or UP TO 90 DAYS!! We are the BANK WE ALSO HAVE A GREAT BUY HERE PAY HERE PROGRAM FOR EQUITY BUYERS!! FREE Transportation to anywhere in the United States   -WE FINANCE EVERYONE- GOOD/BAD/NO CREDIT- NO SOCIAL - NO TAX ID - NO EINÂ - NO JOBÂ - WE ACCEPT ALL FORMS OF PAYMENTS & CURRENCIESÂ -Â NO PROBLEM!!!-INTERNATIONAL BUYERS PROGRAMÂ - NO PASSPORT REQUIREDÂ - ANY ID WORKSÂ - OUT OF STATE CUSTOMER PROGRAMÂ - INTEREST FREE FINANCING*Â -Â SKIP THE LINE, APPLY ONLINE!-WE SHIP WORLD-WIDE DIRECTLY TO YOUR DRIVEWAY OR DOORSTEP!-WE HAVE A PROGRAM FOR EVERY CREDIT SITUATION- APPROVED! -COMPETITIVE RATES- LOW DOWN PAYMENTS- LOW MONTHLY PAYMENTS! -SECOND-CHANCE FINANCING- FOR THE CREDIT CHALLENGED! -FIRST TIME BUYER'S PROGRAM- FOR PEOPLE WITH NO CREDIT! -HAND PICKED, LOW MILEAGE, CLEAN VEHICLES- BEST PRICES IN TOWN! -OPEN OR DISCHARGED BANKRUPTCIES APPROVED!! -EXTENDED WARRANTIES FINANCEABLE! TRADE-INS WELCOME! WE BUY USED CARS!  2015 Chevrolet Silverado 1500 LTZ Crew Cab 2WD - $28,999  2015 - Chevrolet - Silverado 1500 - LTZ Crew Cab 2WD with 64,298 miles.  Stock #: 325893 VIN: 3GCPCSECXFG325893   It has a  Select Transmission with White Diamond Tricoat Exterior.     ENGANCHE TAN BAJOS COMO $0 (PREGUNTAR DEL PROGRAMA DE ZERO DE ENGANCHE).  Nosotros Pagamos EL DOLLAR MAS ALTO Por Su INTERCAMBIO DE VEHICULO y aceptamos todas las marcas y modelos.    *FINACIAMOS A TODOS-BUENO/MALO/NO CREDITO-NO HAY PROBLEMA  *TENEMOS UN PROGRAMA PARA TODA CLASE DE SITUCION DE CREDITO-APROVADO!  *TARIFAS COMPETIVAS-PAGOS INICIALES BAJOS- PAGOS MENSUALES BAJOS * SEGUNDA OPORTUNIDAD DE FINANCIACION- PROBLEMAS DE CREDITO!  *PROGRAM PARA PRIMER COMPRADOR-PARA PERSONA SIN CREDITO!  *ESCOGIDO PERSONAL, BAJO EN KILOMETRAJE, VEHICULOS LIMPIO- LOS MEJORES PRICIOS EN EL PUEBLO!  *TAMBIEN TENEMOS FINANCIAMIENTO DISPONIBLE PARA PERSONAS CON BANCA ROTA! *GARANTIAS EXTENDIDAS DISPONIBLES-INTERCAMBIO DE VEHICULO BIENVENIDO! COMPRAMOS VEHICULOS USADOS!  *HABLAME LLAMAME AHORA! (407) 770-7123 PREGUNTA POR JON!!!!                                       All offers, deals are based upon approved credit, NOT EVERYONE QUALIFIES. WEEKLY PAYMENTS ARE BASED UPONÂ  4.9 APR at 84 month term. All Internet special prices listed are subject to change. Down payments may vary based upon your income and credit score. Please call to make appointment and confirm availability!                         BatchID: LQ499PAEW3ID: 13436820",fl,28.4661,-81.3964
7049412980,https://austin.craigslist.org/ctd/d/austin-2008-toyota-prius-5dr-hb-touring/7049412980.html,austin,https://austin.craigslist.org,4950,2008,toyota,prius,excellent,4 cylinders,hybrid,145871,clean,automatic,JTDKB20U283374833,fwd,mid-size,sedan,grey,https://images.craigslist.org/00J0J_453vKtvMTqm_600x450.jpg,"Description of this Toyota Prius 5dr HB Touring Sedan  2008 Toyota Prius Touring | Very Clean | Drives Amazing | Commute on a Budget | #TestDriveNowAre you looking for a reliable commuter vehicle on a budget? If so this would be a great option to consider. The body and paint are in decent shape overall and the tires are in fair shape also. The interior is has some noticeable wear and smells of non smoker; power windows and locks, cruise control, cd player, and lots of other features. Mechanically the car feels like its been well kept and it handles tight! It has a clean title and a decent carfax. Call for the cash price (*if the full price is not listed) or in house financing information and we will be happy to help!***Priced according to condition*** ÃâÃÂ Friendly Service + Friendly Prices = Enjoyable Buying Experience! Friendly Motors GroupCall (or text) â (512) 791â2923 See more great options @ www.friendlymotorstx.com Also keep in mind; we price match! If you find a better price on a car like ours please let us know and we will match that price (ask about details and limitations)Disclaimer : We appreciate the business we receive from the awesome people of the greater Austin area! All vehicles that we purchase are thoroughly inspected by our staff and bought with the intentions of providing a quality pre-owned vehicle for future use. With that being said, we are limited by the same finite abilities that all other humans must cope with, and can only estimate the reliability of a vehicle within the investigative realms that are granted to us in each circumstance. For that reason we offer every customer the opportunity to have the vehicle of their choice inspected by their own professional to ensure they are confident with their purchase. We buy and sell all our inventory in good faith that it will provide many years of service for our wonderful customers!",tx,30.4732,-97.6891
7047060731,https://pittsburgh.craigslist.org/cto/d/latrobe-2009-nissan-altima/7047060731.html,pittsburgh,https://pittsburgh.craigslist.org,1500,2009,nissan,altima,like new,6 cylinders,gas,189000,clean,automatic,,fwd,full-size,sedan,blue,https://images.craigslist.org/00f0f_l8psPtx2EOn_600x450.jpg,"***LOADED FOR LUXURY***READ ENTIRE AD BEFORE CALLING OR TEXTING*** Has 3.5 engine luxury car! UPGRADED stereo SYSTEM! Blue booked at $4500-5600 AUTOMATIC, HEATED SEATS, LEATHER, SUN/MOON ROOF, KEYLESS, TWO REMOTES, 189,000 MILES ALL HIGHWAY DUE TO DRIVING TO PITTSBURGH DAILY, GOOD TIRES, EVERYTHING ELECTRICAL. ***ONLY THING IT NEEDS IS A STEPPER MOTOR, PART INCLUDED. ROUTE MAINTENANCE ALWAYS DONE CLEAN TITLE. WILL RUN LIKE NEW AFTER PART INSTALLED! WAS SITTING ON CEMENT JUST MOVED TO THE GRASS.WILL ENTERTAIN REASONABLE OFFERS BUT NOT LOOKING FOR TRADES! Only looking for serious buyers... Texting is best, may need to call multiple times as reception isn't great or email. Please don't ask me if it's still available as long as you see it here it's still available.",pa,40.2926,-79.4103
7049278349,https://houston.craigslist.org/cto/d/houston-2002-chevy-malibu/7049278349.html,houston,https://houston.craigslist.org,850,2002,chevrolet,malibu,fair,6 cylinders,gas,185000,clean,automatic,1G1NE52J72M672068,fwd,mid-size,other,silver,https://images.craigslist.org/00Z0Z_2R1hjaKql3y_600x450.jpg,"Older car, great for getting around town. Sunroof, 4 doors. Tan leather interior.",tx,29.742,-95.3073
7040649028,https://ocala.craigslist.org/ctd/d/high-springs-rav-4/7040649028.html,ocala,https://ocala.craigslist.org,6500,2006,toyota,rav4,excellent,4 cylinders,gas,143000,clean,automatic,,4wd,full-size,SUV,blue,https://images.craigslist.org/01616_hcKaFHbxrTH_600x450.jpg,NO DEALER FEES  AWD clean interior  New tires  Powered brakes & windows  Cruise control,fl,29.841,-82.6156
7043371381,https://appleton.craigslist.org/ctd/d/green-bay-2017-chevrolet-silverado-1500/7043371381.html,appleton-oshkosh-FDL,https://appleton.craigslist.org,30888,2017,chevrolet,silverado 1500,excellent,8 cylinders,gas,31141,clean,automatic,1GCVKRECXHZ109936,4wd,mid-size,truck,black,https://images.craigslist.org/00f0f_lKQDaOi0LHV_600x450.jpg,"2017 Chevrolet Silverado 1500 LT - Black   Available at:  	â Phone: (920) 653-4470 ext: 0473  â Vehicle Website:  http://classifieds.usedcar.zone/r?P=13752002&U=1 â FINANCE APPLICATION:  http://classifieds.usedcar.zone/r?P=13752002&U=3  Broadway wants to buy YOUR vehicle - even if you don't buy ours! https://www.broadwayautomotive.com/clp-sell-us-your-car-green-bay-wi  We'll pay you on the spot - It's fast and easy.   Can't make it to us? We'll come to you! Liens? No Problem!  Call our Buyers Hotline today: 920-429-6222    	Year: 2017 	Make: Chevrolet 	Model: Silverado 1500 	Miles: 31141 	Exterior Color: Black 	Interior Color: jet black 	Series LT 	Engine: V8 	Doors: 4 	Stock #: A032665 	VIN: 1GCVKRECXHZ109936  														 Seller Notes:  2017 Chevrolet Silverado 1500 LT LT2 Certified. REMAINING FACTORY WARRANTY, 4-WHEEL DRIVE, REAR BACKUP CAMERA, HEATED FRONT SEATS, TRACTION CONTROL, BLUETOOTH(R) CONNECTION, ONSTAR EQUIPPED, BED LINER, TRAILER TOWING.  LT V8  GM Certified Pre-Owned includes the reassurance of a 12mo/12,000-Mile Bumper-to-Bumper limited warranty, but also a 2yr/24,000-Mile Standard CPO Maintenance Plan, up to a 6-Year/100,000-Mile, $0 Deductible, Fully Transferable, Powertrain Limited Warranty, a 172-point inspection/reconditioning, 24/7 roadside assistance, Courtesy Transportation, 3-Day/150-Mile Customer Satisfaction Guarantee, 3 month trial On Star Directions & Connections Service if available, Sirius XM Radio 3mo trial if available, and a complete CARFAX vehicle history report., 2017 Chevrolet Silverado 1500 LT    Equipment & Feature List:   All Star EditionPreferred Equipment Group 2Lt6 Speaker Audio System6 SpeakersAm/Fm Radio: SiriusxmCd PlayerHd RadioMp3 DecoderPremium Audio System: Chevrolet MylinkRadio Data SystemRadio: Am/Fm 8 Diagonal Clr Touch NavRadio: Am/Fm 8 Diagonal Color Touch ScreenSingle Slot Cd/Mp3 PlayerSiriusxm Satellite RadioSteering Wheel Audio ControlsAir ConditioningDual-Zone Automatic Climate ControlElectric Rear-Window Defogger110-Volt Ac Power OutletBluetooth For PhonePower SteeringPower WindowsPower Windows W/Driver Express UpRemote Keyless EntryRemote Keyless EntryRemote Vehicle Starter SystemSteering Wheel Mounted Audio ControlsLeather Wrapped Steering Wheel W/Cruise ControlsManual Tilt Wheel Steering ColumnManual Tilt/Telescoping Steering ColumnSpeed-Sensing SteeringTraction Control4-Wheel Disc BrakesAbs BrakesDual Front Impact AirbagsDual Front Side Impact AirbagsEmergency Communication SystemFront Anti-Roll BarFront Wheel Independent SuspensionLow Tire Pressure WarningOccupant Sensing AirbagOverhead AirbagRear Chrome BumperRemote Locking TailgateBody Color Rear Bumper W/CornerstepsFront Body-Color BumperBrake AssistElectronic Stability ControlExterior Parking Camera RearRear Vision CameraDelay-Off HeadlightsFully Automatic HeadlightsHigh-Intensity Discharge HeadlightsPanic AlarmTheft Deterrent System (Unauthorized Entry)Speed Control150 Amp AlternatorAuxiliary External Transmission Oil CoolerBlack Door HandlesBlack Painted Mirror CapsBody Color Bodyside MoldingsBody-Color Door HandlesBody-Color Grille SurroundBody-Color Headlamp BezelsBody-Color Mirror CapsBody-Color Power Adjustable Heated Outside MirrorsBodyside MoldingsEz Lift & Lower TailgateFront Chrome BumperFront License Plate KitHeated Door MirrorsLed Cargo Box LightingPower Door MirrorsRear Step BumperRear Wheelhouse Liners4.2 Diagonal Color Display Driver Info CenterCloth Seat TrimColor-Keyed Carpeting W/Rubberized Vinyl Floor MatsCompassDriver & Front Passenger Illuminated Vanity MirrorsDriver Door BinDriver Vanity MirrorFront Reading LightsIlluminated EntryOnstar 3 Months Guidance PlanOnstar W/4G LteOutside Temperature DisplayOverhead ConsolePassenger Vanity MirrorRear Reading LightsTachometerTilt Steering WheelTrip ComputerVoltmeter10-Way Power Driver's Seat Adjuster40/20/40 Front Split Bench SeatHeated Driver & Front Passenger SeatsRear 60/40 Folding Bench Seat (Folds Up)Split Folding Rear SeatFront Center Armrest W/StoragePassenger Door BinIntegrated Trailer Brake ControllerAlloy WheelsWheels: 18 X 8.5 Bright Machined AluminumDeep-Tinted GlassVariably Intermittent Wipers3.42 Rear Axle RatioRemaining Factory Warranty4-Wheel DriveRear Backup CameraHeated Front SeatsTraction ControlBluetooth(R) ConnectionOnstar EquippedBed LinerTrailer Towing     This Chevrolet Silverado 1500 is offered by:  Broadway Automotive - Ashland      2700 S Ashland Ave  Green Bay, WI 54304      Phone: (920) 653-4470 ext: 0473    DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this *Chevrolet Silverado 1500*, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Broadway Automotive - Ashland at (920) 653-4470.     2017 Chevrolet Silverado 1500 LT || 13752002 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 || Chevrolet || Silverado 1500 || LT || Broadway Automotive - Ashland || 4D Double Cab || Chevrolet Silverado 1500 || Used Cars || Green Bay || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Chevrolet Silverado 1500 || 2017 Chevrolet Silverado 1500 || Chevrolet Silverado 1500 LT || Silverado 1500 LT || Black || 2017 *Chevrolet Silverado 1500* LT || 4D Double Cab || Chevrolet 4D Double Cab || Silverado 1500 4D Double Cab  	   Ad managed by DetroitTrading      Silverado 1500 Hard to Find 4D Double Cab    9206534470",wi,44.4737,-88.0631
7049332642,https://wausau.craigslist.org/ctd/d/marshfield-2017-toyota-tacoma-trd-off/7049332642.html,wausau,https://wausau.craigslist.org,30995,2017,toyota,tacoma,good,6 cylinders,gas,38008,clean,automatic,5TFDZ5BN8HX017631,4wd,full-size,truck,white,https://images.craigslist.org/01212_jCtavprc5Fu_600x450.jpg,"2017 Toyota Tacoma TRD Off Road Double Cab 6' Bed V6 4x4 AT (Natl) - $30,995  Year: 2017 Make:Toyota Model:Tacoma Trim:TRD Off Road Double Cab 6' Bed V6 4x4 AT (Natl) Mileage:38,008 Stock #:5398 VIN:5TFDZ5BN8HX017631 Trans:Automatic Color:White Vehicle Type:Truck State:WI Drive Train:4WD Engine:3.5L V6 DOHC 24V  Notes 2017 Toyota Tacoma SR5/ TRD Sport Double Cab/ LWB 4D(3.5 L V6 DI) Features Air, 4x4, cruise, tilt, heated seats, power steering, power door locks, driver air bag, automatic transmission and Rare 6' box with 12 volt power supply in box. Super clean, like new, one owner lease vehicle. Stop in today to view this vehicle at Badgerland Auto Sales, or call (715) 389-9161 for more information. Ask for Keith or Dawn. We look forward to seeing you.                                              Badgerland Auto Hours : M-fr 9:00 a.m. - 6:00 p.m. Saturday 9:00 a.m. - 3:00 p.m.  2407 W. Veterans Pkwy. Marshfield, WI 54449 715 389-9161 visit our website for complete inventory. www.badgerlandautosales.com M-Fr 9:00a.m. - 6:00 p.m. Sat. 9;00 a.m. - 3:00 p.m. Your trusted, family owned business since 1987! Like us on Facebook!  Vehicle Options   Badgerland Auto Sales Keith 2407 W Veterans Pkwy Marshfield WI 54449 715-305-1750BatchID: NMXS6F6TKUID: 13531943",wi,44.6888,-90.2002
7047770750,https://milwaukee.craigslist.org/cto/d/milwaukee-2005-dodge-ram-1500/7047770750.html,milwaukee,https://milwaukee.craigslist.org,2700,2005,ram,1500,good,8 cylinders,gas,140000,clean,automatic,,rwd,full-size,pickup,white,https://images.craigslist.org/00U0U_kVeVJDiM1GA_600x450.jpg,This truck runs and drives great it has all power options CD player alloy wheels very clean in and out no dents no rust no check engine light on very dependable and great on gas only 140k call or text me at  show contact info,wi,43.1188,-87.9478
7045229765,https://wausau.craigslist.org/ctd/d/plover-2015-chevrolet-silverado-2500hd/7045229765.html,wausau,https://wausau.craigslist.org,29700,2015,chevrolet,silverado 2500hd,excellent,8 cylinders,gas,69500,clean,automatic,,4wd,full-size,truck,black,https://images.craigslist.org/00J0J_lR0dHlSVKjv_600x450.jpg,2015 Silverado 2500hd LT. Crew cab 6.6 bed. Spray in bed liner. Remote start. Black cloth interior. Back up camera. Running boards. 69k miles. 6.0 gas. NEVER had a plow or 5th wheel. One owner truck. Super nice condition.  Maxmotorsplover.com  Max motors  715 997 9595 2550 plover road  Plover wi 54467,wi,44.4541,-89.5425
7046825683,https://erie.craigslist.org/ctd/d/waterford-2009-dodge-grand-caravan/7046825683.html,erie,https://erie.craigslist.org,6995,2009,dodge,grand caravan,excellent,6 cylinders,gas,107000,clean,automatic,,fwd,full-size,mini-van,white,https://images.craigslist.org/00x0x_1BjMUYD73eh_600x450.jpg,"EXCELLENT CONDITION. DRIVES AND RIDES FANTASTIC. GOOD TIRES, INSPECTED, POWER DRIVER SEAT. VERY, VERY CLEAN FOR YEAR AND PRICED TO SELL.  CALL LEBOEUF AUTO SALES AT 814 796-2555. WE ARE LOCATED JUST SOUTH OF WATERFORD AT THE ROUNDABOUT.",pa,41.935,-79.9776
7033128966,https://fargo.craigslist.org/cto/d/moorhead-2017-ford-150-two-tone-lariat/7033128966.html,fargo / moorhead,https://fargo.craigslist.org,33999,2017,ford,f-150,like new,8 cylinders,gas,55000,lien,automatic,1FTEW1EF8HFB69036,4wd,full-size,truck,white,https://images.craigslist.org/01313_7d26zlvS9JF_600x450.jpg,"This is a one of a kind Lariat with the 502A Package, Loaded with everything you could ask for.  Heated rear seats and front, heated steering wheel and many more options.",mn,46.8677,-96.7572
